ticker,date,close,open,high,low,volume,pct_chg,open_to_close,gap_pct,intraday_range_pct,rel_vol_20_t1,rel_vol_50_t1,vol_5d_over_20_t1,intraday_range_pct_t1,close_vs_ma20_t1,close_vs_ma50_t1,close_vs_ma200_t1,prox_52w_high_t1,prox_52w_low_t1,ret_3d_t1,ret_5d_t1,ret_10d_t1,ret_20d_t1,atr_5_pct_t1,atr_20_pct_t1,atr_5_over_20_t1,boll_width_t1,consec_up_t1,consec_dn_t1,consol_range_10_t1,close_t1,price_bucket_t1,t1_close_pct,t1_open_gap_pct,t2_close_pct,t3_close_pct,t4_close_pct,t5_close_pct,fwd_5d_close_pct,fwd_5d_max_pct,dow
BMNM,2025-10-03,1.350000023841858,1.1200000047683716,1.3899999856948853,1.1100000143051147,86300.0,0.20535715901273854,0.20535715901273846,0.0,0.2499999733907837,,,,0.0,,,,,,0.009009000301245074,0.018181800448205276,-0.10399999618530276,,0.03571427278980922,,,,0.0,0.0,0.1339285495710009,1.1200000047683716,$1-5,0.0,0.0,0.0,-0.07407409042651403,0.0,0.0,-0.07407409042651403,0.0,4
FEOVF,2025-10-03,0.75,0.75,0.75,0.75,1000.0,0.1904761994867188,0.0,0.19047619948671884,0.0,,,,0.0,,,,,,0.016129016752173708,-0.0597015230765604,0.0,,0.03174603955515634,,,,0.0,0.0,0.07936509888789085,0.6299999952316284,$0.50-1,-0.08000000317891443,0.06666668256123853,0.014492739851898806,0.04285718786473258,0.0,0.0,-0.026666641235351562,-0.026666641235351562,4
AMTX,2025-10-03,2.6500000953674316,2.369999885559082,2.869999885559082,2.369999885559082,4672200.0,0.1572053010966421,0.1181435541471757,0.03493446508240121,0.2183406149908443,,,,0.05726877336265777,,,,,,-0.012931022522848834,-0.017167366164289044,-0.053719053860528665,,0.07362444971116994,,,,2.0,0.0,0.12663754003662275,2.2899999618530273,$1-5,0.10943394393078987,0.02641506819760786,0.020408143405366452,-0.05666669209798181,0.01060069688994325,-0.08041950667526199,-0.007547162342173674,0.1320754309573109,4
NVX,2025-10-03,1.6200000047683716,1.340000033378601,1.8559999465942383,1.3300000429153442,3449400.0,0.22727268211769514,0.2089551973247301,0.015151500099837775,0.39848475967995195,,,,0.08333334910175799,,,,,,-0.0704224701794175,0.03125006402842834,0.0,,0.10530299794192394,,,,1.0,0.0,0.151515091308442,1.3200000524520874,$1-5,0.11111107840623058,0.06790124319835589,0.13888889256818815,-0.05609756693252854,0.118863062467641,0.3579677177934486,0.8148148447942885,0.8148148447942885,4
PLUG,2025-10-03,3.809999942779541,3.2200000286102295,3.950000047683716,3.200000047683716,499502100.0,0.3462897687255473,0.18322978538107618,0.13780922806296272,0.26501767498913215,,,,0.06484643443395646,,,,,,0.24669601210788272,0.19915256334837483,0.347619072488107,,0.10035338183705313,,,,0.0,1.0,0.26501767498913215,2.8299999237060547,$1-5,0.08398954762921185,0.1811023799431024,-0.06295404883228006,-0.05426351574634625,0.03278685320900654,-0.09523806820651015,-0.10236217121858426,0.08398954762921185,4
ELPW,2025-10-03,627.2000122070312,524.7999877929688,747.52001953125,460.79998779296875,84538.0,0.49390248113058677,0.19512200227881646,0.24999998182785205,0.6829269108213469,,,,0.06707318003939286,,,,,,-0.012048181523292234,0.0030581010769374917,0.04126980066239483,,0.09085365991057705,,,,0.0,0.0,0.12195124965136735,419.8399963378906,>$200,0.10816320870529461,-0.13469394110282706,0.09944750993081475,-0.1289782257935046,-0.17884612739438743,-0.16393443812892672,-0.27142859923248686,0.21836728040797793,4
CIMG,2025-10-03,5.760000228881836,5.0,6.400000095367432,4.860000133514404,1861380.0,0.2576419923214641,0.1520000457763672,0.09170307495422154,0.3362445387568668,,,,0.09012877468809119,,,,,,-0.06910572099909396,-0.08764941412195992,-0.14552242357817347,,0.06986899263255344,,,,0.0,7.0,0.2008733824496437,4.579999923706055,$1-5,-0.13194447893787176,-0.11111116630059481,-0.04799995422363279,-0.0042017766390675115,0.042194155223580276,-0.008097158176053498,-0.1493055728022692,-0.13194447893787176,4
TRAW,2025-10-03,2.25,1.8300000429153442,2.25,1.8300000429153442,407000.0,0.2362637006348287,0.22950816788810585,0.005494500096186174,0.23076920053864258,,,,0.0952380682065101,,,,,,-0.03703700199609339,-0.03191486326155479,-0.11650480436597666,,0.056043927180942074,,,,0.0,1.0,0.11538456751951741,1.8200000524520874,$1-5,0.0,0.02222220102945971,0.11111111111111116,-0.003999996185302779,0.25702815359556763,-0.038338696354679125,0.33777777353922533,0.3911111619737413,4
AURX,2025-10-03,3.109999895095825,2.299999952316284,3.109999895095825,2.299999952316284,3599.0,0.35217389546630473,0.3521738954663048,0.0,0.3521738954663048,,,,0.05963296882633427,,,,,,0.18251922379983676,0.16161612634354294,0.2777777851363761,,0.058695638878358734,,,,4.0,0.0,0.2199999709751289,2.299999952316284,$1-5,0.03858525016894365,0.0,-0.24458203008916268,0.0,-0.07786887408392063,0.0,-0.2765273067860753,0.03858525016894365,4
RUM,2025-10-03,8.5600004196167,8.220000267028809,8.949999809265137,8.050000190734863,21349300.0,0.15832213454254251,0.04136254763295606,0.11231399398359254,0.121786148144855,,,,0.032167834406394764,,,,,,0.01232872238345406,0.02781638493372318,-0.04645163013089093,,0.04289580694947261,,,,1.0,0.0,0.07442492566598957,7.389999866485596,$5-20,-0.008177645451759141,0.010513924591326607,-0.07302707918417595,0.039390142836663644,-0.030562404341106686,-0.059268575077651375,-0.1285047111620331,-0.008177645451759141,4
LIMX,2025-10-03,2.3499999046325684,1.899999976158142,2.3499999046325684,1.5,8200.0,0.34285708836146767,0.2368420705900954,0.0857142720903669,0.4857142312186105,,,,0.07222222148636238,,,,,,-0.02234634788015244,0.3257575230767049,-0.11616162467569657,,0.310857173374721,,,,0.0,2.0,0.5199999809265137,1.75,$1-5,0.0,0.0,0.0,-0.19148933903671184,-0.052631592156154094,0.0,-0.23404254239843414,0.0,4
CHPGF,2025-10-03,1.9900000095367432,1.5199999809265137,2.0,1.5199999809265137,304400.0,0.3178808093410821,0.3092105490183899,0.006622510282393388,0.3178808093410821,,,,0.10967739504160097,,,,,,-0.044303829462514766,0.10218977022453024,0.18897638830014318,,0.0807947043917492,,,,0.0,3.0,0.2251655864410248,1.5099999904632568,$1-5,0.05025120811725392,0.015075362435176265,0.04306227573395005,0.027522908689077363,-0.04910709581584971,-0.05164325239638645,0.015075362435176265,0.1256281401014656,4
CCTG,2025-10-03,14.0,11.899999618530273,14.100000381469727,10.399999618530273,348390.0,0.2068965120349584,0.17647062594856538,0.025862002344394477,0.3189655725227365,,,,0.14393936712004007,,,,,,-0.16546757555261993,-0.05691055271628542,-0.121212079614756,,0.20344825601747923,,,,0.0,3.0,0.19827578977795995,11.600000381469727,$5-20,0.07857145581926628,-0.04999998637608116,0.43046356528418417,0.08333329654034327,-0.329059826273141,-0.24203823164968108,-0.15000002724783756,0.6714285441807337,4
DAIC,2025-10-03,3.0,2.640000104904175,3.2239999771118164,2.609999895095825,109300.0,0.1583011966864052,0.13636359120860422,0.019305093587580216,0.2370656765882245,,,,0.1453846287868437,,,,,,-0.0880281716744784,-0.17252401933795503,-0.21276597440732326,,0.09737453267885744,,,,0.0,1.0,0.39382239950909703,2.5899999141693115,$1-5,0.029999971389770508,-0.016666650772094727,-0.07119742223985548,0.0452962089284521,0.006666660308837891,-0.09271522290005729,-0.08666666348775232,0.029999971389770508,4
APHD,2025-10-03,1.4500000476837158,1.4500000476837158,1.4500000476837158,0.02199999988079071,1700.0,65.21004768626727,0.0,65.21004768626727,65.20548148398895,,,,0.0,,,,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.021900000050663948,$0.50-1,0.0,0.0,-0.3103448502657381,0.0,0.0,0.0,-0.3103448502657381,0.0,4
CHR,2025-10-03,24.0,25.5,28.5,24.0,2132903.0,0.23076923076923084,-0.058823529411764705,0.3076923076923077,0.23076923076923078,,,,0.35,,,,,,-0.8354430379746836,-0.8333333333333334,-0.8169014084507042,,1.2923076923076924,,,,0.0,3.0,5.461538461538462,19.5,$5-20,0.0625,0.0625,-0.05882352941176472,0.125,-0.05555555555555558,-0.11764705882352944,-0.0625,0.125,4
TARA,2025-10-03,4.960000038146973,4.320000171661377,5.0289998054504395,4.309999942779541,1250400.0,0.17535551771241087,0.148148111355159,0.023696774038271945,0.17037912284783435,,,,0.09297059828468368,,,,,,-0.04308391469264006,-0.01631705647641568,0.31464166356450174,,0.07345970573270157,,,,0.0,1.0,0.2890994907220705,4.21999979019165,$1-5,-0.01814519191445696,0.004032254188043316,-0.010266881945103945,0.051867218069793,0.10650886460938236,-0.06951877612138968,0.05241930444456444,0.131048405316196,4
CD,2025-10-03,29.40999984741211,21.219999313354492,30.270000457763672,19.799999237060547,673400.0,0.36094396190457356,0.3859566823314345,-0.01804725987884762,0.4844979604344765,,,,0.31315290793755385,,,,,,0.10650280852925653,0.46409215956961125,1.1905728445751542,,0.2725404735661434,,,,1.0,0.0,0.6746876220226474,21.610000610351562,$20-50,0.21693305342456948,0.002380132444318228,-0.10561616365743653,-0.056232406480624,0.04104606805844413,-0.2669316455997135,-0.21608295053410298,0.21693305342456948,4
BFLY,2025-10-03,2.3299999237060547,1.9900000095367432,2.3499999046325684,1.9800000190734863,15197700.0,0.1887754481417705,0.1708542274069943,0.015306107554024919,0.1887754481417705,,,,0.05000001568543303,,,,,,0.0,0.0,0.037037065069791986,,0.05408164084528629,,,,1.0,0.0,0.1632653297061272,1.9600000381469727,$1-5,0.09871245777023563,0.06437772544165754,-0.023437478172126713,0.07200002670288086,-0.04104482491580841,-0.11284045501398454,-0.02145920770536125,0.15021465858867655,4
EAXR,2025-10-03,0.9399999976158142,0.9399999976158142,0.9399999976158142,0.9399999976158142,200.0,0.2651413652961849,0.0,0.265141365296185,0.0,,,,0.265141365296185,,,,,,0.0,-0.20957449702398445,-0.07240952334887318,,0.10605654611847398,,,,0.0,0.0,0.265141365296185,0.7429999709129333,$0.50-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
BCRD,2025-10-03,6.0,6.0,6.0,6.0,100.0,0.22448977208643983,0.0,0.22448977208643986,0.0,,,,0.0,,,,,,-0.17785233825419677,0.0,0.0,,0.0865306058897173,,,,0.0,1.0,0.21632651472429323,4.900000095367432,$1-5,0.0,0.0,0.04166666666666674,0.0,0.040000000000000036,0.08461541395920968,0.1750000317891438,0.1750000317891438,4
ANRO,2025-10-03,6.889999866485596,4.760000228881836,8.460000038146973,4.710000038146973,61880600.0,0.5623583004268828,0.447478893946212,0.07936516861222001,0.850340165476556,,,,0.1793611764825798,,,,,,0.09975052261825201,0.16052629019745135,0.0729926287474787,,0.06557822724697356,,,,5.0,0.0,0.18367346276777488,4.409999847412109,$1-5,-0.05079824548836953,0.021770696411339996,-0.09174310521900464,0.04545454180565378,-0.030595822230808478,-0.06312294279815489,-0.18142235474927393,-0.05079824548836953,4
NAKAW,2025-10-03,2.5,2.25,2.5,2.25,500.0,0.25,0.1111111111111111,0.125,0.125,,,,0.014851471125267248,,,,,,-0.04761900436850974,-0.004975119657066318,-0.3055555831502974,,0.019999980926513672,,,,0.0,3.0,0.04999995231628418,2.0,$1-5,0.0,0.0,-0.6039999961853028,0.0,0.0,0.0,-0.6039999961853028,0.0,4
ADTI,2025-10-03,1.5,1.5,1.5,1.5,200.0,0.22448977208643983,0.0,0.22448977208643986,0.0,,,,0.0,,,,,,0.020833312637276835,0.2250000238418579,0.11363636117336173,,0.06122446914158122,,,,0.0,0.0,0.24489791549180642,1.225000023841858,$1-5,0.0,0.0,0.0,-0.03333330154418945,0.0,0.0,-0.03333330154418945,0.0,4
CHAI,2025-10-03,12.880000114440918,9.279999732971191,15.680000305175781,9.199999809265137,7818700.0,0.3760684387688593,0.3879310867519938,-0.008547000709448131,0.6923077706832965,,,,0.06060600430887406,,,,,,0.008620681681899223,-0.012658216387505639,-0.12359556280713135,,0.062393166311942604,,,,1.0,0.0,0.11965811182055924,9.359999656677246,$5-20,-0.04658388013498638,-0.015527935363983336,-0.3151465773381349,-0.14744349507922183,-0.14365414209880167,-0.14169379551746653,-0.590838514433098,-0.04658388013498638,4
BZDLF,2025-10-03,0.8194000124931335,0.6899999976158142,0.8299999833106995,0.6899999976158142,7400.0,80.12871726815969,0.1875362540933922,67.31683410802162,13.86138526216086,,,,0.9889282765352859,,,,,,-0.9870975991770478,,,,,,,,0.0,3.0,,0.010099999606609344,$0.50-1,0.025140298958679086,0.0,-0.055238038606923,0.07106854766782944,-0.01176476445577379,-0.16666665484034793,-0.1457164054107981,0.03734441162091251,4
GIPR,2025-10-03,1.6399999856948853,1.309999942779541,1.7799999713897705,1.2400000095367432,14844400.0,0.5185184449325402,0.2519084407096648,0.21296286178224283,0.4999999448105163,,,,0.31348313342560225,,,,,,0.18681319976915312,0.05882359128509962,-0.0924369823662422,,0.09555553568734142,,,,1.0,0.0,0.25925922246627015,1.0800000429153442,$1-5,-0.11585362174906633,0.04268295918455611,-0.08275862125664346,-0.06766919584552955,0.0645161631452178,-0.10606068131899293,-0.28048783058498983,-0.11585362174906633,4
ASNS,2025-10-03,6.25,6.610000133514404,7.800000190734863,5.610000133514404,35117050.0,0.6891891674197794,-0.054462954045811716,0.7864864995481323,0.5918918997288795,,,,0.08771928234615031,,,,,,-0.06329113847646661,-0.0609137071196022,-0.11904756768760538,,0.12216216007229881,,,,1.0,0.0,0.2081081002711206,3.700000047683716,$1-5,0.046399993896484304,-0.04959999084472655,0.0229357945324713,0.04334827494359028,-0.14040114848073737,-0.14166665077209473,-0.17599998474121092,0.11680000305175775,4
DFLI,2025-10-03,18.899999618530273,14.600000381469727,22.799999237060547,13.300000190734863,33919710.0,0.7663551360220353,0.2945204879938286,0.3644860412826902,0.8878503939878231,,,,0.7595993930873735,,,,,,0.6310975461276351,1.830687801653906,2.7152775639185283,,0.2530841204043258,,,,2.0,0.0,0.736448599671847,10.699999809265137,$5-20,-0.24867724360465482,-0.3042328103733125,0.01408449379940424,-0.13194442144882468,0.040000000000000036,-0.16153849088228667,-0.4232804318237392,-0.23809524290085327,4
AIJTY,2025-10-03,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,2000.0,0.16504862234565465,0.0,0.16504862234565465,0.0,,,,0.019157069310494174,,,,,,-0.013410017028429921,-0.01904760174740394,-0.14166672461562457,,0.005048525126425505,,,,0.0,1.0,0.13883496179400032,1.0299999713897705,$1-5,-0.09166667494508918,-0.041666724615624595,0.0,-0.013761454344538682,0.009302316297383983,-0.018433161496169914,-0.11249998758236612,-0.09166667494508918,4
ASTC,2025-10-03,5.880000114440918,6.25,8.010000228881836,5.730000019073486,30693500.0,0.22245326078799477,-0.059199981689453125,0.29937631483386884,0.4740125232705954,,,,0.06818180026907802,,,,,,-0.07854403522821907,-0.018367377721681843,-0.018367377721681843,,0.06694383363795726,,,,0.0,3.0,0.13929315681171803,4.809999942779541,$1-5,-0.10714287452030424,-0.010204071702683226,-0.04571424211774555,-0.001996053577839385,-0.0100000381469727,-0.11111105759403184,-0.25170067861711387,-0.10714287452030424,4
RR,2025-10-03,6.179999828338623,5.304999828338623,6.300000190734863,5.019999980926514,102606400.0,0.197674420753728,0.16493874237768363,0.028100772328362646,0.2480620634999257,,,,0.11134457653857112,,,,,,0.2585365774232953,0.2616136075562714,0.14922051457634988,,0.10000001848206096,,,,3.0,0.0,0.28100772328362644,5.159999847412109,$5-20,0.06472493632333398,0.09385120010579917,0.07294833201200634,-0.03541076515952124,-0.04111596700790987,-0.09341502510186095,-0.04207115845739007,0.14239484447971096,4
AAWH,2025-10-03,0.9300000071525574,0.781000018119812,0.949999988079071,0.7710000276565552,503600.0,0.16249999161809692,0.19078103146713052,-0.023749991897493723,0.2237499471940108,,,,0.17857143161248193,,,,,,0.08108108325802199,0.25000004656612984,0.20300749790554673,,0.10824999051913634,,,,2.0,0.0,0.23749999348074208,0.800000011920929,$0.50-1,0.0,0.0,0.02150535566956502,-0.02105261176576878,0.019354845739014692,-0.07172997637631551,-0.05376345326492771,0.02150535566956502,4
STAK,2025-10-03,0.9470000267028809,0.7699999809265137,1.0199999809265137,0.7699999809265137,2086800.0,0.1867168580613192,0.22987019501401715,-0.03508771667745476,0.31328321663122005,,,,0.04197535679082707,,,,,,0.03771129323555478,0.12078646653123903,-0.026829286553475495,,0.20125316154846,,,,0.0,2.0,0.19674186661734966,0.7979999780654907,$0.50-1,0.025343176722290917,-0.10242872241381307,-0.12152423131340706,0.04220400231570687,-0.012373428128632069,-0.09453303224163156,-0.1605068698284947,0.025343176722290917,4
NB,2025-10-03,7.940000057220459,7.179999828338623,8.369999885559082,7.067999839782715,16478000.0,0.1745561817138881,0.10584961658107617,0.06213011615922072,0.1926035505462889,,,,0.10258354433498608,,,,,,0.019607860059875692,-0.07523935953528538,0.1777004352676086,,0.086775119371523,,,,1.0,0.0,0.21301775273144447,6.760000228881836,$5-20,0.07808568739649147,0.13350125127714585,0.06308410460068736,-0.03626372635961983,0.1220068003391035,0.05589432745996614,0.3085642655473686,0.3085642655473686,4
ARBK,2025-10-03,90.28800201416016,75.16799926757812,95.68800354003906,73.00800323486328,57330.0,0.2366863633252363,0.2011494637865621,0.029585743165255994,0.31065087798957186,,,,0.15342467317661915,,,,,,0.23357673643047616,0.2950192270866785,0.26591763966073323,,0.13905324367861616,,,,0.0,1.0,0.31065082573917335,73.00800323486328,$50-200,0.952153029994603,0.5837320707584752,-0.15318627737431012,-0.03473220904345187,-0.08545734901110502,-0.09508191234696195,0.3205741582320234,0.952153029994603,4
SONG,2025-10-06,200.0,100.0,200.0,100.0,11.0,1.0,1.0,0.0,1.0,,,,1.0,,,,,,0.0,0.0,0.0,,0.8,,,,0.0,0.0,1.0,100.0,$50-200,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,0.0,0
ACET,2025-10-06,16.0,13.760000228881836,16.479999542236328,13.4399995803833,104375.0,0.1976048211949839,0.1627906783327278,0.029940163359560568,0.22754491317173456,,,,0.048309132144143896,,,,,,0.03086416800562497,-0.005952375461590109,0.05031441636894951,,0.04502990404365773,,,,3.0,0.0,0.05389223694096106,13.359999656677246,$5-20,-0.1470000147819519,-0.054000020027160645,0.0890973459861022,-0.016146442385535642,0.05798690849806398,0.012409477372671729,-0.021000027656555176,-0.021000027656555176,0
BCAB,2025-10-06,41.0,34.75,44.5,34.5,42386.0,0.18155616998686397,0.17985611510791366,0.0014409001717932935,0.2881844317041132,,,,0.05429861701983205,,,,,,0.008720907667252753,0.03736920692046519,0.11575563785570586,,0.09221901814531622,,,,1.0,0.0,0.1642651480580718,34.70000076293945,$20-50,-0.030487804878048808,0.062195103342940206,0.14968555378464043,0.11597372316366772,-0.14901957792394305,0.04838705991447689,0.10975609756097571,0.24390243902439024,0
ARBK,2025-10-06,176.25599670410156,142.99200439453125,205.1999969482422,126.36000061035156,1324044.0,0.952153029994603,0.23262833786000484,0.5837320707584752,0.8732056815868613,,,,0.31065087798957186,,,,,,0.5954199095896779,0.6076923479251164,0.49285718745925844,,0.15550239056553664,,,,1.0,0.0,0.3779904461879181,90.28800201416016,$50-200,-0.15318627737431012,-0.08088233575413906,-0.03473220904345187,-0.08545734901110502,-0.09508191234696195,0.1268116148366485,-0.23774505538990054,-0.15318627737431012,0
AAOI,2025-10-06,33.790000915527344,29.100000381469727,34.472999572753906,28.399999618530273,10810300.0,0.20981025944584863,0.161168401119476,0.0418904426605799,0.21743644424873956,,,,0.068584726840813,,,,,,0.07713073569076623,0.08381838607074488,-0.03656431439500829,,0.06530614140302733,,,,0.0,2.0,0.17078411763854262,27.93000030517578,$20-50,-0.07265468376849182,-0.003995327983800978,0.02824324755346841,0.004655422268738496,-0.161260410429385,0.07182323352993891,-0.13879847312766558,-0.042024325101158944,0
ACHR,2025-10-06,13.640000343322754,12.100000381469727,13.8100004196167,11.859999656677246,160904300.0,0.17891103743283066,0.12727272010763122,0.045808185015130204,0.16853939622935135,,,,0.13163065937302568,,,,,,0.20772440364992462,0.24676724436928787,0.1734280017939911,,0.06444252006095602,,,,3.0,0.0,0.19792567175930414,11.569999694824219,$5-20,-0.08504404485988781,-0.03885635434789125,-0.0016025244249144865,0.016051349009055027,-0.054502337180070914,0.06683376548774622,-0.06378298120681325,-0.06378298120681325,0
CD,2025-10-06,35.790000915527344,29.479999542236328,36.77000045776367,28.719999313354492,731800.0,0.21693305342456948,0.2140434691747741,0.002380132444318196,0.27371646331774896,,,,0.4844979604344765,,,,,,0.19650121801049258,0.6168223740481475,1.940999984741211,,0.2410336649305319,,,,2.0,0.0,0.6035362153040571,29.40999984741211,$20-50,-0.10561616365743653,0.0,-0.056232406480624,0.04104606805844413,-0.2669316455997135,-0.21275214147554578,-0.49287512840895265,-0.10561616365743653,0
RMCO,2025-10-06,2.869999885559082,2.4600000381469727,2.9800000190734863,2.427999973297119,251900.0,0.17622943371094024,0.1666666020545866,0.00819671330225163,0.22622952165221727,,,,0.08053694640083403,,,,,,0.15094348534692825,0.129629611233135,0.042735105435526055,,0.05155741070393866,,,,3.0,0.0,0.13114760826108632,2.440000057220459,$1-5,0.004878110781072698,0.04878052630197316,0.0714285182839518,0.02912626378246541,-0.0283019341819285,0.009708728874782357,0.0871080174107044,0.1080140047245095,0
WWR,2025-10-06,1.4199999570846558,1.309999942779541,1.4700000286102295,1.2999999523162842,9005700.0,0.17355364654308825,0.08396948023655491,0.08264454667762736,0.1404959263921083,,,,0.09166667494508922,,,,,,0.273684266663655,0.19801985106156472,0.6351351656123088,,0.11074379106809154,,,,3.0,0.0,0.33057853153075756,1.2100000381469727,$1-5,0.028169072021973385,0.09859154220139099,0.04794515850262693,0.2941176837245034,0.0,0.29292925157518823,0.802816915597218,0.802816915597218,0
CAHO,2025-10-06,0.7124999761581421,0.7124999761581421,0.7124999761581421,0.7124999761581421,125.0,0.1874999130765631,0.0,0.18749991307656316,0.0,,,,0.0,,,,,,0.02564110401662978,0.02564110401662978,-0.11764703304297397,,0.08333333995607138,,,,0.0,0.0,0.1916666749450892,0.6000000238418579,$0.50-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
YAAS,2025-10-06,3.049999952316284,3.0,3.2300000190734863,2.9000000953674316,3337000.0,0.1821705591119147,0.016666650772094727,0.16279073205964825,0.1279069509552638,,,,0.328124973806552,,,,,,-0.18095242996965344,-0.518656742641829,-0.6293103578210679,,0.32984499834770376,,,,1.0,0.0,2.294573556015061,2.5799999237060547,$1-5,-0.09836064164147051,-0.052458967184769834,0.09454545107754786,0.036544815762240335,-0.05769225478877493,0.003401357234227742,-0.03278685449048113,0.02295079814333678,0
TMCWW,2025-10-06,1.5299999713897705,1.4800000190734863,1.659999966621399,1.399999976158142,452800.0,0.15037588121879208,0.033783751129669096,0.11278193332185459,0.1954887083261591,,,,0.2631579041716886,,,,,,0.26666676506164033,0.19819822141890198,0.4777778646092379,,0.15984962241579143,,,,0.0,0.0,0.3533834687553807,1.3300000429153442,$1-5,0.3856208661451066,0.10457522145268605,0.042452904455773544,0.02262441242227653,-0.06194694933404732,0.46226418489406784,1.0261437664058866,1.0261437664058866,0
CLIR,2025-10-06,10.600000381469727,9.0,11.199999809265137,8.800000190734863,135440.0,0.2325581292193155,0.17777782016330296,0.04651158148692013,0.2790697107062357,,,,0.07142862008542651,,,,,,0.11688319409068693,0.06172839215462811,0.26470590297738505,,0.07906978833088595,,,,3.0,0.0,0.1627907569889354,8.600000381469727,$5-20,-0.09433961924644252,0.028301813798515152,0.020833312637276835,-0.06122452752980356,-0.06521733046028577,0.06976737223038021,-0.1320755209265827,-0.07547171339100844,0
HIVE,2025-10-06,5.570000171661377,4.699999809265137,5.599999904632568,4.690000057220459,72856600.0,0.2516854854834689,0.18510646759627597,0.05617977768886342,0.20449435649804776,,,,0.07798168398536985,,,,,,0.10421825746673119,0.26420449811872837,0.17414244170319693,,0.06696629543374288,,,,5.0,0.0,0.20898873442697993,4.449999809265137,$1-5,0.11310585604808843,0.08617594331784661,0.054838735975411224,0.06422019552656755,-0.05028734234400267,0.0226929035306509,0.21364452792566335,0.2495511353047224,0
BNBX,2025-10-06,5.619999885559082,4.619999885559082,5.869999885559082,4.610000133514404,2879500.0,0.31615922966342547,0.21645022181185328,0.08196719114659683,0.2950819104620418,,,,0.08292675211201068,,,,,,0.10051542654188617,0.031400994838986174,0.45238091762605825,,0.35362996475983544,,,,1.0,0.0,0.5433255137250373,4.269999980926514,$1-5,-0.17259783095087267,0.03736655559132296,-0.07311831088490006,0.02784220119541203,-0.03160267988951582,-0.10722611707163743,-0.31850533777634704,-0.17259783095087267,0
CRML,2025-10-06,11.59000015258789,11.494999885559082,16.68000030517578,9.149999618530273,159297400.0,0.4523809680308173,0.008264486122192603,0.4404761726922531,0.943609106346816,,,,0.11296295293346674,,,,,,0.28295824569917016,0.2295840216491425,0.11142064204198943,,0.11591477473955758,,,,0.0,1.0,0.23558904596297892,7.980000019073486,$5-20,-0.13546157671737902,-0.03623814243006418,0.17664664902464433,0.24766752211549714,0.018354826878937747,0.5540721894554939,1.0086281604963911,1.0086281604963911,0
EHTH,2025-10-06,5.260000228881836,4.489999771118164,5.269999980926514,4.440000057220459,1077100.0,0.18468472096703437,0.17149231559357414,0.011261196678678882,0.18693691734446813,,,,0.09882354736328125,,,,,,0.03016243994589951,0.12690355145647736,0.11838791567333096,,0.07117114533813823,,,,2.0,0.0,0.123873861537875,4.440000057220459,$1-5,-0.05703425431193121,0.01330792619358867,-0.03024195447858724,-0.03326400193669243,-0.04731188441221412,-0.020315954681308646,-0.17490494985957783,-0.05703425431193121,0
FMST,2025-10-06,3.5,2.9700000286102295,3.5199999809265137,2.940000057220459,1445000.0,0.1744966367779377,0.17845116709907127,-0.00335570147625903,0.1946308456354919,,,,0.04220775300082301,,,,,,0.02054792507255443,-0.0324675023083254,0.010169481662661628,,0.0556375672792424,,,,0.0,1.0,0.10738252724652304,2.9800000190734863,$1-5,0.019999980926513672,0.0028571401323591594,0.0,-0.047619003096436296,-0.07647058328542755,0.20063689648875505,0.07714285169328972,0.07714285169328972,0
ILAL,2025-10-06,0.20499999821186066,0.17000000178813934,0.20999999344348907,0.15000000596046448,1167100.0,0.20588232973867648,0.2058823297386766,0.0,0.35294109912892196,,,,0.10555559970714253,,,,,,0.030303000199675578,-0.10526313725600922,-0.2608695708511005,,0.15058827592427299,,,,0.0,1.0,0.32352936278165056,0.17000000178813934,$0.50-1,-0.024390220854836775,-0.024390220854836775,0.0,0.024999975785613415,-0.024390220854836775,-0.025000050291418274,-0.04878051439826525,0.0,0
BNC,2025-10-06,9.399999618530273,8.380000114440918,9.40999984741211,8.079999923706055,2731600.0,0.15621149891911057,0.12171831624818612,0.030750307070222218,0.1635916242293332,,,,0.12631579607807705,,,,,,0.042307681491859706,0.04768039621725584,-0.1609906639315536,,0.053136526863644395,,,,1.0,0.0,0.0651906767955558,8.130000114440918,$5-20,0.08510640672344483,0.08404255254390613,0.11470589197768222,-0.10729993661462722,-0.06995074530355316,0.0,0.004255315263436366,0.20957450499735497,0
IMNM,2025-10-06,14.40999984741211,12.5,14.479999542236328,12.40999984741211,2757700.0,0.16397412877268502,0.15279998779296874,0.009693043978174571,0.16720514343207662,,,,0.08727117533164709,,,,,,0.05721606098303389,0.06816220461193279,0.3184238191476061,,0.05807753279680551,,,,2.0,0.0,0.21082387985059514,12.380000114440918,$5-20,-0.04094380005797493,0.002081869069317177,0.01374822997490921,0.019985705096133177,-0.025892224390958174,0.023706890940902392,-0.01110338994492377,-0.008327542458692827,0
